Time_spent_Alone,Stage_fear,Social_event_attendance,Going_outside,Drained_after_socializing,Friends_circle_size,Post_frequency,Personality
11.0,1,1.0,1.0,1,4.0,2.0,1
10.0,1,2.0,0.0,1,0.0,2.0,1
8.0,1,2.0,1.0,1,5.0,1.0,1
6.0,1,3.0,1.0,1,4.0,1.0,1
7.0,1,2.0,2.0,1,0.0,0.0,1
7.0,1,0.0,3.0,1,1.0,0.0,1
4.0,1,3.0,1.0,1,4.0,1.0,1
10.0,1,3.0,1.0,1,4.0,1.0,1
5.0,1,0.0,1.0,1,6.268862911795962,1.0,1
9.0,1,0.0,2.0,1,3.0,1.0,1
4.0,1,1.0,1.0,1,1.0,2.0,1
4.0,1,2.0,0.0,1,5.0,1.0,1
10.0,1,3.0,0.0,1,2.0,2.0,1
8.0,1,2.0,0.0,1,5.0,1.0,1
9.0,1,0.0,2.0,1,3.0,3.564726631393298,1
10.0,1,3.0,0.0,1,2.0,0.0,1
6.0,1,2.0,2.0,1,0.0,1.0,1
4.0,0,3.0,0.0,0,2.0,0.0,1
10.0,1,1.0,2.0,1,0.0,0.0,1
5.0,1,1.0,1.0,1,2.0,2.0,1
9.0,1,1.0,2.0,1,4.0,2.0,1
8.0,1,3.0,0.0,1,2.0,0.0,1
8.0,1,0.0,1.0,1,1.0,1.0,1
5.0,1,3.963354474982382,0.0,1,2.0,2.0,1
9.0,1,0.0,2.0,1,2.0,2.0,1
4.0,1,1.0,1.0,1,0.0,1.0,1
5.0,1,0.0,1.0,1,3.0,2.0,1
5.0,1,2.0,0.0,1,5.0,0.0,1
4.0,1,0.0,2.0,1,2.0,0.0,1
9.0,1,3.0,2.0,1,1.0,2.0,1
11.0,1,3.0,0.0,1,2.0,2.0,1
8.0,1,3.0,2.0,1,3.0,0.0,1
9.0,1,3.0,1.0,1,1.0,2.0,1
4.0,1,1.0,0.0,1,2.0,0.0,1
4.0,1,2.0,0.0,1,1.0,1.0,1
9.0,1,2.0,0.0,1,1.0,2.0,1
4.0,1,1.0,0.0,1,2.0,2.0,1
5.0,1,0.0,0.0,1,4.0,0.0,1
11.0,1,2.0,1.0,1,5.0,2.0,1
7.0,1,2.0,2.0,1,4.0,0.0,1
8.0,1,1.0,0.0,1,1.0,0.0,1
5.0,1,3.0,0.0,1,5.0,0.0,1
7.0,1,1.0,2.0,1,2.0,0.0,1
4.0,1,2.0,1.0,1,4.0,2.0,1
10.0,1,2.0,1.0,1,2.0,1.0,1
7.0,1,0.0,0.0,1,1.0,2.0,1
10.0,1,3.0,2.0,1,1.0,2.0,1
5.0,1,0.0,0.0,1,2.0,0.0,1
4.0,1,1.0,1.0,1,5.0,1.0,1
11.0,1,1.0,3.0,1,1.0,0.0,1
5.0,1,1.0,2.0,1,3.0,3.564726631393298,1
1.0,0,8.0,7.0,0,14.0,6.0,1
9.0,1,0.0,2.0,1,1.0,2.0,1
8.0,1,1.0,0.0,1,1.0,2.0,1
11.0,1,0.0,1.0,1,5.0,1.0,1
6.0,1,2.0,0.0,1,5.0,0.0,1
6.0,1,2.0,2.0,1,5.0,1.0,1
4.0,1,1.0,2.0,1,5.0,0.0,1
4.0,1,0.0,2.0,1,1.0,0.0,1
10.0,1,1.0,1.0,1,4.0,1.0,1
5.0,1,3.0,2.0,1,2.0,1.0,1
5.0,1,2.0,2.0,1,2.0,2.0,1
6.0,1,0.0,0.0,1,1.0,0.0,1
9.0,1,0.0,2.0,1,3.0,1.0,1
9.0,1,3.963354474982382,0.0,1,4.0,0.0,1
3.0,0,7.0,4.0,0,10.0,9.0,1
10.0,1,0.0,0.0,1,2.0,0.0,1
8.0,1,3.0,1.0,1,3.0,0.0,1
10.0,1,0.0,2.0,1,0.0,1.0,1
10.0,1,1.0,2.0,1,4.0,1.0,1
2.0,0,4.0,3.0,0,11.0,6.0,0
7.0,1,2.0,1.0,1,1.0,0.0,0
3.0,0,8.0,6.0,0,6.0,7.0,0
11.0,1,2.0,2.0,1,2.0,1.0,0
2.0,0,8.0,4.0,0,13.0,6.0,0
1.0,0,9.0,5.0,0,14.0,4.0,0
3.0,0,4.0,6.0,0,6.0,6.0,0
2.0,0,7.0,6.0,0,6.0,7.0,0
0.0,0,4.0,4.0,0,12.0,5.0,0
1.0,0,4.0,4.0,0,10.0,3.564726631393298,0
1.0,0,7.0,3.0,0,9.0,3.0,0
1.0,0,6.0,4.0,0,10.0,6.0,0
2.0,0,4.0,4.0,0,7.0,9.0,0
3.0,0,6.0,4.0,0,6.268862911795962,6.0,0
0.0,0,8.0,5.0,0,10.0,5.0,0
2.0,0,5.0,5.0,0,8.0,9.0,0
3.0,0,3.963354474982382,5.0,0,8.0,7.0,0
0.0,0,8.0,5.0,0,9.0,8.0,0
0.0,0,7.0,3.0,0,12.0,4.0,0
2.0,0,7.0,4.0,0,12.0,3.0,0
0.0,0,4.0,5.0,0,11.0,8.0,0
0.0,0,5.0,4.0,0,9.0,4.0,0
2.0,0,6.0,5.0,0,7.0,9.0,0
3.0,0,8.0,5.0,0,11.0,6.0,0
0.0,0,4.0,3.0,0,5.0,4.0,0
0.0,0,6.0,4.0,0,14.0,9.0,0
1.0,0,4.0,5.0,0,13.0,5.0,0
3.0,0,6.0,4.0,0,8.0,9.0,0
3.0,0,9.0,4.0,0,8.0,3.0,0
1.0,0,4.0,4.0,0,11.0,6.0,0
1.0,0,7.0,5.0,0,8.0,3.0,0
0.0,0,3.0,6.0,0,8.0,6.0,0
0.0,0,3.0,4.0,0,6.0,5.0,0
0.0,0,6.0,5.0,0,12.0,5.0,0
1.0,0,6.0,5.0,0,6.268862911795962,9.0,0
3.0,0,5.0,7.0,0,9.0,4.0,0
2.0,0,3.0,6.0,0,4.0,5.0,0
3.0,0,6.0,5.0,0,8.0,6.0,0
0.0,0,7.0,3.0,0,10.0,4.0,0
2.0,0,4.0,5.0,0,8.0,3.0,0
1.0,0,8.0,5.0,0,14.0,7.0,0
2.0,0,5.0,4.0,0,13.0,6.0,0
1.0,0,9.0,6.0,0,14.0,9.0,0
3.0,0,6.0,3.0,0,8.0,7.0,0
2.0,0,5.0,6.0,0,7.0,6.0,0
0.0,0,6.0,4.0,0,7.0,5.0,0
1.0,0,4.0,6.0,0,6.0,9.0,0
3.0,0,3.0,4.0,0,4.0,8.0,0
3.0,0,5.0,6.0,0,12.0,7.0,0
3.0,0,9.0,7.0,0,14.0,4.0,0
3.0,0,9.0,3.0,0,8.0,4.0,0
0.0,0,4.0,6.0,0,8.0,9.0,0
1.0,0,8.0,5.0,0,11.0,7.0,0
2.0,0,6.0,5.0,0,8.0,8.0,0
3.0,0,8.0,6.0,0,7.0,9.0,0
3.0,0,5.0,4.0,0,9.0,5.0,0
0.0,0,4.0,4.0,0,14.0,9.0,0
0.0,0,8.0,4.0,0,9.0,3.0,0
4.0,0,7.0,6.0,0,7.0,9.0,0
1.0,0,4.0,6.0,0,13.0,4.0,0
1.0,0,6.0,4.0,0,5.0,6.0,0
1.0,0,7.0,4.0,0,14.0,4.0,0
1.0,0,5.0,7.0,0,9.0,7.0,0
1.0,0,5.0,4.0,0,7.0,6.0,0
0.0,0,9.0,5.0,0,13.0,7.0,0
3.0,0,3.963354474982382,6.0,0,12.0,6.0,0
4.0,0,10.0,7.0,0,8.0,10.0,0
0.0,0,9.0,5.0,0,14.0,4.0,0
1.0,0,7.0,6.0,0,8.0,7.0,0
10.0,1,2.0,1.0,1,3.0,1.0,0
4.0,0,9.0,5.0,0,10.0,7.0,0
0.0,0,8.0,5.0,0,15.0,8.0,0
0.0,0,8.0,4.0,0,14.0,6.0,0
3.0,0,8.0,4.0,0,8.0,3.0,0
1.0,0,9.0,4.0,0,13.0,6.0,0
2.0,0,5.0,4.0,0,6.0,7.0,0
3.0,0,5.0,6.0,0,15.0,5.0,0
2.0,0,9.0,7.0,0,14.0,3.0,0
2.0,0,9.0,5.0,0,6.268862911795962,5.0,0
1.0,0,5.0,6.0,0,12.0,3.0,0
1.0,0,9.0,4.0,0,10.0,3.0,0
1.0,0,6.0,6.0,0,10.0,3.0,0
1.0,0,5.0,5.0,0,9.0,5.0,0
0.0,0,9.0,7.0,0,14.0,7.0,0
8.0,1,2.0,0.0,1,2.0,0.0,0
3.0,0,9.0,4.0,0,9.0,3.0,0
0.0,0,5.0,5.0,0,7.0,9.0,0
3.0,0,8.0,5.0,0,14.0,3.0,0
0.0,0,7.0,3.0,0,12.0,7.0,0
2.0,0,6.0,3.0,0,7.0,4.0,0
2.0,0,4.0,5.0,0,14.0,7.0,0
2.0,0,5.0,4.0,0,7.0,8.0,0
3.0,0,9.0,3.0,0,11.0,4.0,0
0.0,0,6.0,4.0,0,6.0,7.0,0
1.0,0,6.0,3.0,0,6.0,4.0,0
2.0,0,6.0,3.0,0,6.268862911795962,4.0,0
0.0,0,6.0,5.0,0,9.0,7.0,0
1.0,0,9.0,3.0,0,6.268862911795962,7.0,0
1.0,0,8.0,3.0,0,6.0,7.0,0
0.0,0,7.0,4.0,0,8.0,3.564726631393298,0
1.0,0,6.0,5.0,0,8.0,3.0,0
3.0,0,7.0,4.0,0,13.0,3.0,0
3.0,0,6.0,4.0,0,5.0,6.0,0
11.0,1,0.0,2.0,1,3.0,2.0,0
3.0,0,4.0,6.0,0,12.0,4.0,0
2.0,0,3.963354474982382,5.0,0,8.0,8.0,0
3.0,0,4.0,6.0,0,9.0,3.0,0
3.0,0,6.0,6.0,0,13.0,9.0,0
11.0,1,2.0,0.0,1,4.0,1.0,0
2.0,0,6.0,4.0,0,5.0,9.0,0
1.0,0,5.0,5.0,0,10.0,5.0,0
2.0,0,4.0,6.0,0,7.0,3.0,0
0.0,0,8.0,6.0,0,13.0,8.0,0
2.0,0,8.0,5.0,0,12.0,5.0,0
0.0,0,5.0,5.0,0,6.0,6.0,0
3.0,0,6.0,4.0,0,12.0,3.0,0
3.0,0,6.0,3.0,0,10.0,6.0,0
2.0,0,4.0,3.0,0,9.0,4.0,0
4.505816002819881,0,8.0,4.0,0,6.0,5.0,0
1.0,0,6.0,7.0,0,6.0,3.0,0
1.0,0,7.0,6.0,0,6.0,3.0,0
3.0,0,8.0,4.0,0,12.0,4.0,0
3.0,0,8.0,4.0,0,10.0,3.0,0
3.0,0,7.0,3.0,0,12.0,7.0,0
3.0,0,8.0,4.0,0,13.0,6.0,0
2.0,0,4.0,4.0,0,11.0,7.0,0
0.0,0,3.0,5.0,0,4.0,5.0,0
0.0,0,8.0,5.0,0,14.0,5.0,0
3.0,0,6.0,4.0,0,5.0,7.0,0
2.0,0,7.0,3.0,0,9.0,7.0,0
1.0,0,7.0,5.0,0,11.0,3.0,0
0.0,0,7.0,7.0,0,7.0,5.0,0
0.0,0,8.0,4.0,0,9.0,8.0,0
2.0,0,10.0,5.0,0,12.0,5.0,0
3.0,0,6.0,3.0,0,6.0,3.0,0
2.0,0,4.0,7.0,0,9.0,8.0,0
1.0,0,6.0,3.0,0,9.0,7.0,0
2.0,0,9.0,4.0,0,11.0,4.0,0
1.0,0,5.0,6.0,0,10.0,6.0,0
2.0,0,5.0,3.0,0,10.0,9.0,0
1.0,0,6.0,5.0,0,15.0,4.0,0
0.0,0,7.0,3.0,0,6.0,6.0,0
3.0,0,7.0,4.0,0,15.0,7.0,0
0.0,0,6.0,6.0,0,11.0,8.0,0
7.0,1,2.0,0.0,1,2.0,1.0,0
2.0,0,7.0,4.0,0,5.0,6.0,0
3.0,0,9.0,5.0,0,14.0,6.0,0
3.0,0,8.0,4.0,0,10.0,7.0,0
0.0,0,7.0,4.0,0,10.0,10.0,0
2.0,0,6.0,5.0,0,8.0,7.0,0
2.0,0,8.0,6.0,0,12.0,4.0,0
1.0,0,7.0,4.0,0,13.0,4.0,0
2.0,0,6.0,3.0,0,9.0,8.0,0
1.0,0,9.0,4.0,0,12.0,4.0,0
1.0,0,7.0,4.0,0,7.0,9.0,0
1.0,0,4.0,3.0,0,6.268862911795962,5.0,0
4.0,0,4.0,6.0,0,13.0,5.0,0
0.0,0,9.0,5.0,0,11.0,3.0,0
2.0,0,7.0,3.0,0,8.0,4.0,0
3.0,0,6.0,5.0,0,6.0,6.0,0
0.0,0,4.0,6.0,0,14.0,5.0,0
2.0,0,9.0,4.0,0,12.0,6.0,0
3.0,0,6.0,5.0,0,6.0,5.0,0
7.0,1,2.0,1.0,1,1.0,2.0,0
3.0,0,9.0,3.0,0,8.0,4.0,0
0.0,0,7.0,5.0,0,8.0,3.0,0
3.0,0,7.0,7.0,0,4.0,9.0,0
2.0,0,7.0,3.0,0,12.0,3.0,0
3.0,0,4.0,5.0,0,6.0,6.0,0
3.0,0,8.0,4.0,0,14.0,3.0,0
0.0,0,5.0,4.0,0,6.0,8.0,0
4.505816002819881,0,9.0,6.0,0,8.0,8.0,0
2.0,0,7.0,4.0,0,5.0,7.0,0
7.0,1,2.0,0.0,1,3.0,2.0,0
0.0,0,7.0,5.0,0,13.0,7.0,0
3.0,0,8.0,6.0,0,14.0,6.0,0
7.0,1,2.0,2.0,1,3.0,1.0,0
1.0,0,4.0,7.0,0,11.0,8.0,0
0.0,0,9.0,3.0,0,5.0,6.0,0
4.505816002819881,0,6.0,6.0,0,14.0,6.0,0
1.0,0,4.0,5.0,0,10.0,4.0,0
1.0,0,5.0,5.0,0,10.0,6.0,0
3.0,0,9.0,7.0,0,7.0,4.0,0
0.0,0,3.963354474982382,4.0,0,7.0,8.0,0
4.0,1,0.0,2.0,1,0.0,1.0,0
3.0,0,3.963354474982382,5.0,0,12.0,3.0,0
1.0,0,4.0,6.0,0,9.0,5.0,0
0.0,0,7.0,6.0,0,10.0,4.0,0
1.0,0,4.0,3.0,0,8.0,8.0,0
2.0,0,5.0,4.0,0,11.0,4.0,0
1.0,0,8.0,5.0,0,12.0,4.0,0
1.0,0,9.0,7.0,0,13.0,3.0,0
0.0,0,7.0,6.0,0,8.0,4.0,0
0.0,0,10.0,6.0,0,6.0,4.0,0
10.0,1,1.0,0.0,1,4.0,1.0,0
0.0,0,4.0,5.0,0,13.0,3.0,0
11.0,1,0.0,2.0,1,3.0,1.0,0
3.0,0,7.0,6.0,0,14.0,9.0,0
3.0,0,7.0,4.0,0,8.0,6.0,0
8.0,1,0.0,2.0,1,2.0,0.0,0
2.0,0,7.0,5.0,0,14.0,5.0,0
2.0,0,5.0,3.0,0,12.0,3.0,0
2.0,0,7.0,4.0,0,9.0,4.0,0
0.0,0,9.0,4.0,0,5.0,4.0,0
3.0,0,7.0,3.0,0,7.0,8.0,0
1.0,0,7.0,4.0,0,6.0,5.0,0
2.0,0,7.0,4.0,0,4.0,8.0,0
2.0,0,9.0,6.0,0,10.0,9.0,0
0.0,0,9.0,4.0,0,12.0,3.564726631393298,0
1.0,0,5.0,6.0,0,11.0,5.0,0
3.0,0,4.0,4.0,0,7.0,5.0,0
0.0,0,9.0,3.0,0,13.0,5.0,0
1.0,0,5.0,7.0,0,12.0,3.0,0
0.0,0,7.0,7.0,0,6.0,9.0,0
3.0,0,7.0,6.0,0,6.0,5.0,0
1.0,0,4.0,5.0,0,11.0,8.0,0
0.0,0,6.0,5.0,0,14.0,3.0,0
9.0,1,1.0,2.0,1,1.0,2.0,0
0.0,0,4.0,6.0,0,11.0,4.0,0
3.0,0,9.0,5.0,0,11.0,3.0,0
1.0,0,4.0,4.0,0,8.0,7.0,0
1.0,0,9.0,6.0,0,10.0,9.0,0
0.0,0,7.0,6.0,0,11.0,7.0,0
1.0,0,4.0,5.0,0,14.0,4.0,0
0.0,0,4.0,4.0,0,14.0,8.0,0
2.0,0,8.0,5.0,0,9.0,6.0,0
2.0,0,9.0,3.0,0,7.0,8.0,0
0.0,0,5.0,4.0,0,12.0,3.0,0
1.0,0,5.0,7.0,0,13.0,7.0,0
2.0,0,6.0,4.0,0,5.0,4.0,0
0.0,0,5.0,7.0,0,8.0,8.0,0
8.0,1,1.0,2.0,1,1.0,0.0,0
3.0,0,6.0,5.0,0,12.0,3.0,0
7.0,1,1.0,1.0,1,2.0,1.0,0
10.0,1,0.0,1.0,1,3.0,1.0,0
1.0,0,4.0,4.0,0,11.0,3.0,0
2.0,0,6.0,4.0,0,12.0,10.0,0
1.0,0,3.0,6.0,0,4.0,7.0,0
3.0,0,5.0,6.0,0,12.0,3.564726631393298,0
1.0,0,7.0,5.0,0,12.0,5.0,0
2.0,0,8.0,4.0,0,10.0,5.0,0
0.0,0,9.0,6.0,0,5.0,3.0,0
1.0,0,9.0,3.0,0,6.0,8.0,0
10.0,1,0.0,0.0,1,1.0,2.0,0
2.0,0,4.0,5.0,0,5.0,7.0,0
0.0,0,7.0,5.0,0,8.0,6.0,0
0.0,0,4.0,7.0,0,8.0,4.0,0
3.0,0,9.0,4.0,0,8.0,5.0,0
3.0,0,4.0,6.0,0,7.0,8.0,0
3.0,0,5.0,5.0,0,8.0,5.0,0
1.0,0,5.0,5.0,0,11.0,6.0,0
1.0,0,7.0,5.0,0,6.0,9.0,0
2.0,0,9.0,5.0,0,7.0,8.0,0
1.0,0,6.0,6.0,0,7.0,7.0,0
1.0,0,8.0,3.0,0,14.0,6.0,0
2.0,0,9.0,6.0,0,7.0,3.0,0
2.0,0,6.0,5.0,0,4.0,9.0,0
2.0,0,6.0,4.0,0,6.0,9.0,0
2.0,0,8.0,4.0,0,15.0,4.0,0
7.0,1,0.0,0.0,1,1.0,2.0,0
0.0,0,4.0,6.0,0,6.0,5.0,0
1.0,0,9.0,4.0,0,10.0,5.0,0
3.0,0,4.0,5.0,0,11.0,5.0,0
0.0,0,6.0,5.0,0,14.0,6.0,0
2.0,0,4.0,5.0,0,6.0,4.0,0
1.0,0,4.0,5.0,0,6.0,5.0,0
1.0,0,9.0,4.0,0,7.0,7.0,0
1.0,0,6.0,6.0,0,7.0,3.0,0
2.0,0,4.0,7.0,0,9.0,4.0,0
3.0,0,5.0,5.0,0,4.0,3.0,0
0.0,0,9.0,3.0,0,12.0,8.0,0
2.0,0,6.0,4.0,0,11.0,4.0,0
0.0,0,8.0,6.0,0,10.0,7.0,0
0.0,0,6.0,4.0,0,9.0,8.0,0
0.0,0,4.0,5.0,0,13.0,9.0,0
3.0,0,9.0,6.0,0,8.0,4.0,0
3.0,0,4.0,5.0,0,11.0,4.0,0
2.0,0,3.963354474982382,5.0,0,9.0,8.0,0
1.0,0,4.0,4.0,0,7.0,6.0,0
6.0,1,2.0,2.0,1,0.0,2.0,0
2.0,0,4.0,5.0,0,10.0,9.0,0
1.0,0,5.0,4.0,0,12.0,9.0,0
11.0,1,2.0,1.0,1,3.0,1.0,0
1.0,0,5.0,6.0,0,12.0,7.0,0
3.0,0,4.0,5.0,0,6.0,4.0,0
2.0,0,5.0,6.0,0,12.0,8.0,0
1.0,0,4.0,6.0,0,6.0,6.0,0
2.0,0,10.0,6.0,0,10.0,9.0,0
1.0,0,8.0,3.0,0,8.0,4.0,0
3.0,0,4.0,5.0,0,6.0,4.0,0
3.0,0,9.0,5.0,0,7.0,4.0,0
0.0,0,4.0,6.0,0,4.0,8.0,0
1.0,0,4.0,5.0,0,6.268862911795962,10.0,0
3.0,0,6.0,3.0,0,8.0,7.0,0
4.505816002819881,0,5.0,3.0,0,11.0,9.0,0
2.0,0,4.0,4.0,0,9.0,3.0,0
3.0,0,8.0,5.0,0,11.0,6.0,0
3.0,0,8.0,6.0,0,9.0,8.0,0
3.0,0,6.0,4.0,0,11.0,9.0,0
1.0,0,4.0,7.0,0,6.0,6.0,0
0.0,0,5.0,4.0,0,8.0,9.0,0
0.0,0,4.0,4.0,0,14.0,7.0,0
2.0,0,7.0,6.0,0,7.0,9.0,0
2.0,0,9.0,3.0,0,8.0,3.564726631393298,0
1.0,0,9.0,4.0,0,5.0,9.0,0
1.0,0,7.0,6.0,0,8.0,5.0,0
3.0,0,5.0,7.0,0,13.0,7.0,0
2.0,0,5.0,5.0,0,10.0,6.0,0
0.0,0,9.0,5.0,0,15.0,9.0,0
3.0,0,8.0,3.0,0,6.0,7.0,0
1.0,0,9.0,6.0,0,10.0,8.0,0
0.0,0,5.0,5.0,0,10.0,9.0,0
2.0,0,4.0,3.0,0,8.0,8.0,0
9.0,1,1.0,1.0,1,1.0,0.0,0
0.0,0,5.0,4.0,0,11.0,3.564726631393298,0
3.0,0,8.0,4.0,0,10.0,4.0,0
0.0,0,9.0,6.0,0,7.0,6.0,0
0.0,0,4.0,4.0,0,8.0,8.0,0
2.0,0,9.0,4.0,0,8.0,7.0,0
0.0,0,8.0,6.0,0,7.0,8.0,0
2.0,0,7.0,5.0,0,7.0,9.0,0
11.0,1,0.0,0.0,1,0.0,0.0,0
1.0,0,9.0,6.0,0,13.0,5.0,0
8.0,1,2.0,1.0,1,1.0,1.0,0
2.0,0,8.0,6.0,0,11.0,3.0,0
0.0,0,7.0,5.0,0,14.0,6.0,0
2.0,0,7.0,3.0,0,12.0,7.0,0
3.0,0,6.0,3.0,0,10.0,7.0,0
1.0,0,4.0,3.0,0,12.0,7.0,0
7.0,1,1.0,0.0,1,2.0,1.0,0
2.0,0,9.0,6.0,0,12.0,9.0,0
1.0,0,8.0,4.0,0,5.0,4.0,0
2.0,0,9.0,3.0,0,6.0,3.0,0
3.0,0,4.0,7.0,0,6.0,6.0,0
4.505816002819881,0,4.0,3.0,0,5.0,5.0,0
2.0,0,6.0,3.0,0,9.0,9.0,0
10.0,1,2.0,0.0,1,2.0,1.0,0
2.0,0,6.0,3.0,0,6.0,6.0,0
0.0,0,5.0,4.0,0,14.0,7.0,0
3.0,0,6.0,4.0,0,6.0,8.0,0
0.0,0,9.0,3.0,0,11.0,4.0,0
1.0,0,7.0,5.0,0,6.268862911795962,4.0,0
0.0,0,6.0,6.0,0,8.0,6.0,0
8.0,1,1.0,0.0,1,3.0,1.0,0
0.0,0,8.0,6.0,0,11.0,4.0,0
0.0,0,6.0,5.0,0,7.0,9.0,0
8.0,1,1.0,0.0,1,3.0,2.0,0
2.0,0,8.0,3.0,0,14.0,4.0,0
0.0,0,7.0,3.0,0,6.0,3.564726631393298,0
3.0,0,7.0,6.0,0,6.0,3.0,0
1.0,0,5.0,5.0,0,8.0,6.0,0
0.0,0,8.0,5.0,0,5.0,8.0,0
2.0,0,8.0,3.0,0,6.0,6.0,0
2.0,0,7.0,6.0,0,6.0,8.0,0
0.0,0,8.0,4.0,0,5.0,3.0,0
3.0,0,7.0,5.0,0,13.0,9.0,0
0.0,0,4.0,5.0,0,10.0,3.0,0
0.0,0,9.0,3.0,0,6.268862911795962,9.0,0
1.0,0,8.0,3.0,0,12.0,9.0,0
2.0,0,7.0,4.0,0,13.0,7.0,0
3.0,0,6.0,5.0,0,12.0,5.0,0
3.0,0,7.0,3.0,0,11.0,3.0,0
3.0,0,9.0,6.0,0,7.0,8.0,0
3.0,0,5.0,4.0,0,8.0,9.0,0
3.0,0,3.0,6.0,0,6.0,5.0,0
3.0,0,6.0,4.0,0,13.0,3.0,0
1.0,0,7.0,3.0,0,10.0,3.564726631393298,0
2.0,0,9.0,5.0,0,8.0,4.0,0
3.0,0,5.0,5.0,0,13.0,9.0,0
2.0,0,7.0,6.0,0,7.0,6.0,0
3.0,0,4.0,7.0,0,8.0,5.0,0
3.0,0,6.0,7.0,0,8.0,4.0,0
3.0,0,4.0,7.0,0,5.0,6.0,0
1.0,0,7.0,6.0,0,6.268862911795962,4.0,0
0.0,0,6.0,7.0,0,8.0,7.0,0
2.0,0,9.0,5.0,0,12.0,8.0,0
7.0,1,2.0,1.0,1,1.0,0.0,0
0.0,0,5.0,3.0,0,6.268862911795962,5.0,0
1.0,0,7.0,4.0,0,14.0,6.0,0
1.0,0,9.0,4.0,0,9.0,7.0,0
10.0,1,2.0,2.0,1,1.0,0.0,0
1.0,0,8.0,5.0,0,8.0,5.0,0
2.0,0,9.0,4.0,0,11.0,7.0,0
1.0,0,7.0,7.0,0,14.0,8.0,0
2.0,0,5.0,4.0,0,5.0,9.0,0
1.0,0,9.0,6.0,0,14.0,7.0,0
3.0,0,6.0,4.0,0,5.0,3.564726631393298,0
1.0,0,6.0,6.0,0,8.0,3.0,0
1.0,0,3.963354474982382,4.0,0,8.0,4.0,0
2.0,0,8.0,6.0,0,7.0,4.0,0
0.0,0,4.0,5.0,0,15.0,4.0,0
2.0,0,5.0,4.0,0,13.0,3.0,0
2.0,0,4.0,4.0,0,8.0,8.0,0
2.0,0,7.0,4.0,0,9.0,8.0,0
7.0,1,0.0,0.0,1,1.0,1.0,0
1.0,0,5.0,4.0,0,14.0,3.0,0
0.0,0,5.0,6.0,0,12.0,4.0,0
3.0,0,4.0,6.0,0,13.0,3.0,0
10.0,1,2.0,2.0,1,1.0,2.0,0
5.0,1,0.0,2.0,1,3.0,2.0,0
2.0,0,6.0,3.0,0,15.0,5.0,0
1.0,0,9.0,5.0,0,9.0,8.0,0
1.0,0,6.0,5.0,0,9.0,4.0,0
3.0,0,5.0,6.0,0,11.0,9.0,0
2.0,0,6.0,6.0,0,5.0,5.0,0
2.0,0,5.0,6.0,0,13.0,9.0,0
2.0,0,9.0,7.0,0,9.0,4.0,0
0.0,0,6.0,6.0,0,13.0,7.0,0
3.0,0,4.0,6.0,0,8.0,3.0,0
0.0,0,7.0,7.0,0,9.0,9.0,0
2.0,0,9.0,4.0,0,11.0,7.0,0
10.0,1,0.0,0.0,1,1.0,0.0,0
2.0,0,6.0,6.0,0,5.0,9.0,0
3.0,0,5.0,4.0,0,10.0,6.0,0
0.0,0,6.0,5.0,0,4.0,3.0,0
1.0,0,9.0,5.0,0,7.0,3.0,0
2.0,0,8.0,5.0,0,8.0,9.0,0
0.0,0,6.0,4.0,0,7.0,6.0,0
0.0,0,6.0,4.0,0,8.0,6.0,0
3.0,0,3.963354474982382,3.0,0,10.0,4.0,0
8.0,1,0.0,0.0,1,1.0,2.0,0
0.0,0,5.0,3.0,0,15.0,5.0,0
0.0,0,8.0,5.0,0,5.0,3.0,0
4.0,0,10.0,4.0,0,9.0,8.0,0
3.0,0,7.0,4.0,0,9.0,5.0,0
0.0,0,9.0,5.0,0,12.0,4.0,0
0.0,0,4.0,3.0,0,15.0,5.0,0
2.0,0,8.0,6.0,0,10.0,6.0,0
0.0,0,5.0,3.0,0,14.0,5.0,0
2.0,0,9.0,3.0,0,6.0,8.0,0
0.0,0,7.0,4.0,0,8.0,4.0,0
1.0,0,5.0,6.0,0,10.0,4.0,0
1.0,0,9.0,5.0,0,6.0,8.0,0
1.0,0,3.963354474982382,5.0,0,11.0,8.0,0
2.0,0,9.0,7.0,0,7.0,8.0,0
3.0,0,6.0,5.0,0,14.0,6.0,0
2.0,0,8.0,6.0,0,14.0,6.0,0
2.0,0,9.0,6.0,0,11.0,7.0,0
4.505816002819881,0,9.0,5.0,0,9.0,6.0,0
3.0,0,5.0,6.0,0,7.0,4.0,0
3.0,0,6.0,3.0,0,15.0,3.564726631393298,0
0.0,0,4.0,3.0,0,10.0,5.0,0
9.0,1,1.0,2.0,1,0.0,2.0,0
1.0,0,8.0,5.0,0,5.0,9.0,0
3.0,0,4.0,5.0,0,15.0,4.0,0
1.0,0,6.0,6.0,0,12.0,4.0,0
3.0,0,4.0,3.0,0,15.0,9.0,0
0.0,0,9.0,4.0,0,10.0,3.0,0
1.0,0,5.0,5.0,0,9.0,8.0,0
3.0,0,4.0,5.0,0,6.0,7.0,0
2.0,0,8.0,4.0,0,5.0,4.0,0
2.0,0,5.0,5.0,0,12.0,3.0,0
2.0,0,8.0,6.0,0,10.0,7.0,0
1.0,0,7.0,3.0,0,8.0,6.0,0
1.0,0,7.0,5.0,0,11.0,3.0,0
3.0,0,8.0,6.0,0,7.0,5.0,0
0.0,0,9.0,3.0,0,11.0,3.0,0
1.0,0,5.0,4.0,0,12.0,4.0,0
0.0,0,6.0,3.0,0,7.0,7.0,0
